id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_sens_micro,power_t,prec_score,learning_rate_init,imb_spec_micro,alpha,pr_curve,zero_one_loss,accuracy,max_iter,hinge_loss,matthews_corrcoef,avg_prec_score,log_loss,fbeta_score,momentum,warm_start,rec_score,tol,hamming_loss,roc_auc_score,cohen_kappa_score,f1_score
HOS,0,3.0276503540974917,0.004172810271328669,0.0014436743768407628,0.008915637608911862,0.014951720107335136,0.003650725457782934,0.008289987611742633,0.003077591006425834,10.154911236550651,8.657045942147043,8.657045942147032,10.154911236550642,0.0,0.0,0.002994302597604968,0.0064180048381873986,0.014951720107335136,0.008915637608911862,0.005488099187420985,0.0043786035410034035,0.021646126036020074,0.08903155820331128,0.008915637608911847,0.008915637608911862,0.003077591006425834,0.0,0.003077591006425834,0.0,0.003077591006425834,0.0,,0.0030775910064258383,0.003077591006425834,0.0,,0.008289987611742633,0.003018856665690643,0.10629621790155466,0.0030775910064257993,0.0,0.0,0.003077591006425834,0.0,0.0030775910064258015,0.004342305221734949,0.006629965881466787,0.003077591006425834
HOS,1,3.0276503540974917,0.0033338321351818923,0.002095847214799882,0.006208136797072404,0.009396525394635927,0.004797296670956758,0.009237681888895594,0.004468454534880762,7.071067811865485,5.440588203494167,5.4405882034941815,7.0710678118654755,0.0,0.0,0.004765603711403658,0.004593782464481118,0.009396525394635927,0.006208136797072404,0.005592682388996967,0.004318936415663814,0.035675361314015046,0.056402377898366614,0.0062081367970723954,0.006208136797072404,0.004468454534880762,0.0,0.004468454534880762,0.0,0.004468454534880762,0.0,,0.004468454534880755,0.004468454534880762,0.0,,0.009237681888895594,0.0030873993110566234,0.1543361201120589,0.004468454534880758,0.0,0.0,0.004468454534880762,0.0,0.004468454534880812,0.00488615078011297,0.008808589109153992,0.004468454534880762
HOS,2,3.0276503540974917,0.00226039943167064,0.0018218580712628277,0.012116385948706489,0.01514553455502159,0.0026739319918086587,0.004662533034307088,0.0035797307429565207,13.800563595576675,8.769264507357505,8.769264507357503,13.800563595576657,0.0,0.0,0.003653500994928997,0.004482904264636403,0.01514553455502159,0.012116385948706489,0.004333671790762532,0.0057827736622086115,0.0274305768237173,0.050523932971727706,0.012116385948706475,0.012116385948706489,0.0035797307429565207,0.0,0.0035797307429565207,0.0,0.0035797307429565207,0.0,,0.0035797307429565194,0.0035797307429565207,0.0,,0.004662533034307088,0.0018095964805409572,0.12363665401211034,0.003579730742956497,0.0,0.0,0.0035797307429565207,0.0,0.003579730742956565,0.0026524777386339096,0.00414200845275595,0.0035797307429565207
HOS,3,3.0276503540974917,0.012032279075318958,0.01495551039892726,0.13605265523091237,0.12589674540806697,0.05143486104838227,0.03749237339829026,0.053373758138207106,154.9639743080092,72.8942155912708,72.8942155912708,154.9639743080092,0.0,0.0,0.036843671196262355,0.03024883290793469,0.12589674540806697,0.13605265523091237,0.03579327707144962,0.09580024493968059,0.24914555649113257,0.3375118637828345,0.13605265523091237,0.13605265523091237,0.053373758138207106,0.0,0.053373758138207106,0.0,0.053373758138207106,0.0,,0.05337375813820713,0.053373758138207106,0.0,,0.03749237339829026,0.014574646737397055,1.8434381779602116,0.05337375813820714,0.0,0.0,0.053373758138207106,0.0,0.05337375813820712,0.025688422592639638,0.04935086103448108,0.053373758138207106
HOS,4,3.0276503540974917,0.0013041632075134675,0.0010579634003577494,0.009039183618074589,0.010345088351080549,0.004416055035339386,0.00841833553783124,0.0048579687939104095,10.295630140986992,5.989806155275624,5.989806155275626,10.295630140987011,0.0,0.0,0.004909568969843696,0.004368750174928535,0.010345088351080549,0.009039183618074589,0.005007289120397344,0.005608113939439699,0.03626961196777017,0.05428196597650517,0.00903918361807461,0.009039183618074589,0.0048579687939104095,0.0,0.0048579687939104095,0.0,0.0048579687939104095,0.0,,0.004857968793910412,0.0048579687939104095,0.0,,0.00841833553783124,0.0028071696884410416,0.16778828491739303,0.0048579687939104025,0.0,0.0,0.0048579687939104095,0.0,0.004857968793910439,0.004450111415253965,0.008226769308810378,0.0048579687939104095
HOS,5,3.0276503540974917,0.0046994804392184635,0.00527541730747222,0.5163977794943222,0.5163977794943222,0.0,,0.16832523662213064,588.1770708440331,298.9943143272126,298.9943143272126,588.1770708440331,0.0,0.0,0.17403627143609582,0.34236150805822646,0.5163977794943222,0.5163977794943222,0.260334622836058,0.411744536817664,,,0.5163977794943222,0.5163977794943222,0.16832523662213064,0.0,0.16832523662213064,0.0,0.16832523662213064,0.0,,0.16832523662213064,0.16832523662213064,0.0,,0.0,0.0,5.813608550356797,0.16832523662213061,0.0,0.0,0.16832523662213064,0.0,0.16832523662213064,0.0,0.0,0.16832523662213064
HOS,6,3.0276503540974917,0.005259735857197992,0.0015302520359785328,0.016543645959620174,0.01874006773828328,0.003909763018125395,0.00797213861647921,0.005948665004561887,18.84321274800736,10.850499220465995,10.850499220466007,18.843212748007343,0.0,0.0,0.005140799912025523,0.007493959649967744,0.01874006773828328,0.016543645959620174,0.00485852872838191,0.009417146865670491,0.037020860078726216,0.11856580886076534,0.01654364595962014,0.016543645959620174,0.005948665004561887,0.0,0.005948665004561887,0.0,0.005948665004561887,0.0,,0.005948665004561859,0.005948665004561887,0.0,,0.00797213861647921,0.002885624427980989,0.20545658451325913,0.005948665004561889,0.0,0.0,0.005948665004561887,0.0,0.0059486650045618384,0.004072120333318297,0.007202581090728017,0.005948665004561887
HOS,7,3.0276503540974917,0.007042989198909107,0.006459938858160764,0.006999274652093301,0.010590473034028257,0.00695423900526693,0.013321186468073622,0.006430368300031796,7.972173828734272,6.131883886702372,6.131883886702348,7.972173828734264,0.0,0.0,0.00801172465767314,0.005596741132297117,0.010590473034028257,0.006999274652093301,0.008194584649973014,0.005473687220317973,0.09122328090090384,0.11447476772543816,0.0069992746520932845,0.006999274652093301,0.006430368300031796,0.0,0.006430368300031796,0.0,0.006430368300031796,0.0,,0.0064303683000317986,0.006430368300031796,0.0,,0.013321186468073622,0.0047851046231378895,0.22209907696285403,0.006430368300031796,0.0,0.0,0.006430368300031796,0.0,0.006430368300031775,0.006943030754884564,0.013183143335148535,0.006430368300031808
HOS,8,3.0276503540974917,0.005435236286776378,0.005260919669486461,0.006415074690308137,0.008224730643865025,0.005919825950335954,0.011740190992914297,0.005701798988654537,7.306770072260976,4.762119042797829,4.7621190427978375,7.306770072260988,0.0,0.0,0.008472872551198298,0.004276031610033174,0.008224730643865025,0.006415074690308137,0.007362965169360023,0.004706244983778511,0.16573193155324287,0.15006632140808077,0.0064150746903081516,0.006415074690308137,0.005701798988654537,0.0,0.005701798988654537,0.0,0.005701798988654537,0.0,,0.005701798988654539,0.005701798988654537,0.0,,0.011740190992914297,0.00430920803241204,0.19693471030643545,0.005701798988654537,0.0,0.0,0.005701798988654537,0.0,0.005701798988654519,0.005894017582402506,0.011840840850244953,0.0057017989886545325
HOS,9,3.0276503540974917,0.010543893020366124,0.006507414406130236,0.019268351616226913,0.017004270695772112,0.009090514127112226,0.0175180718695235,0.010989540513743746,21.94665249088242,9.845472732852055,9.845472732852055,21.94665249088242,0.0,0.0,0.013257779893580436,0.00749499984481452,0.017004270695772112,0.019268351616226913,0.009912642870024132,0.011761290525147418,0.12446764721133699,0.13377600452121582,0.01926835161622691,0.019268351616226913,0.010989540513743746,0.0,0.010989540513743746,0.0,0.010989540513743746,0.0,,0.010989540513743765,0.010989540513743746,0.0,,0.0175180718695235,0.005869480800828936,0.3795649341048863,0.010989540513743746,0.0,0.0,0.010989540513743746,0.0,0.010989540513743722,0.008994221312282644,0.01838754121941124,0.010989540513743741
HOS,10,3.0276503540974917,0.011469336896896007,0.007799234809988412,0.022006558234928735,0.017752830447038546,0.01184822820677919,0.02403672123994969,0.014021376534744221,25.06546982958384,10.278888828835317,10.278888828835324,25.065469829583844,0.0,0.0,0.01950755618946644,0.008549744019876312,0.017752830447038546,0.022006558234928735,0.013799447470504458,0.013594580711817695,0.2271688355219866,0.1874503774536653,0.022006558234928728,0.022006558234928735,0.014021376534744221,0.0,0.014021376534744221,0.0,0.014021376534744221,0.0,,0.014021376534744235,0.014021376534744221,0.0,,0.02403672123994969,0.007917717588644152,0.48428174578602123,0.014021376534744221,0.0,0.0,0.014021376534744221,0.0,0.014021376534744234,0.011900000836327541,0.025157126581439173,0.014021376534744256
HOS,11,3.0276503540974917,0.05030843625112212,0.032403190113377625,0.2854008920465972,0.11467681312375533,0.2830024171095625,,0.15157639572987053,325.0716160410742,66.39787479865436,66.39787479865436,325.0716160410742,0.0,0.0,0.0903699794549387,0.2738027926471218,0.11467681312375533,0.2854008920465972,0.052361458531600534,0.31053718523004004,0.6152499823448454,,0.2854008920465972,0.2854008920465972,0.15157639572987053,0.0,0.15157639572987053,0.0,0.15157639572987053,0.0,,0.15157639572987056,0.15157639572987053,0.0,,0.160962049263681,0.04925780191223795,5.235233346169152,0.15157639572987058,0.0,0.0,0.15157639572987053,0.0,0.15157639572987056,0.08733835512757002,0.1630586605401462,0.15157639572987053
HOS,12,3.0276503540974917,0.0039213501333255785,0.0018179246594892636,0.009396438832775534,0.012359574954012102,0.004906671901100521,0.00986263970776229,0.005081800874547476,10.702543830531337,7.156193898373015,7.156193898373012,10.702543830531342,0.0,0.0,0.0045184192597836886,0.006501534513464148,0.012359574954012102,0.009396438832775534,0.005448176999283285,0.006275057420806668,0.03225902617318219,0.10979789929193946,0.009396438832775552,0.009396438832775534,0.005081800874547476,0.0,0.005081800874547476,0.0,0.005081800874547476,0.0,,0.0050818008745474805,0.005081800874547476,0.0,,0.00986263970776229,0.003493677456993209,0.1755195276730611,0.005081800874547509,0.0,0.0,0.005081800874547476,0.0,0.005081800874547464,0.005130517293203528,0.008836406094527738,0.005081800874547476
HOS,13,3.0276503540974917,0.010486385842571737,0.007816343011038127,0.009862061651147608,0.017451562112703496,0.009887022884003794,0.018564895452553097,0.008572482683562508,11.232888220657097,10.104454463255282,10.104454463255301,11.232888220657143,0.0,0.0,0.010752521641880494,0.008510544036803997,0.017451562112703496,0.009862061651147608,0.011775705671265775,0.007183637047294912,0.12400049705524309,0.16735068380877144,0.0098620616511476,0.009862061651147608,0.008572482683562508,0.0,0.008572482683562508,0.0,0.008572482683562508,0.0,,0.008572482683562482,0.008572482683562508,0.0,,0.018564895452553097,0.0068100765010358335,0.2960861093896711,0.008572482683562501,0.0,0.0,0.008572482683562508,0.0,0.008572482683562446,0.009805160071479229,0.01815158190215726,0.008572482683562432
HOS,14,3.0276503540974917,0.008031325914941153,0.007132167223422384,0.011965234166834355,0.020716591237209727,0.011999548163909761,0.022522940071361026,0.010277965549978318,13.628401716024252,11.994906326344434,11.994906326344436,13.628401716024282,0.0,0.0,0.016572613033820394,0.009602721475791286,0.020716591237209727,0.011965234166834355,0.014779724047529651,0.008112325636960963,0.41697625965551993,0.3327550366158309,0.011965234166834343,0.011965234166834355,0.010277965549978318,0.0,0.010277965549978318,0.0,0.010277965549978318,0.0,,0.01027796554997835,0.010277965549978318,0.0,,0.022522940071361026,0.008789684050091232,0.35499191144748904,0.010277965549978318,0.0,0.0,0.010277965549978318,0.0,0.010277965549978358,0.011676037030778273,0.02243516511441025,0.010277965549978386
HOS,15,3.0276503540974917,0.013618585773558595,0.005069280260818378,0.04753989945805403,0.04438683658556687,0.009862147549214712,0.011873103413151712,0.017719400551569217,54.14794548272353,25.699978383043216,25.699978383043216,54.14794548272354,0.0,0.0,0.018812884808599533,0.015504849996007063,0.04438683658556687,0.04753989945805403,0.007435340174161074,0.026202286150414138,0.1584338804913968,0.31396591263899626,0.04753989945805402,0.04753989945805403,0.017719400551569217,0.0,0.017719400551569217,0.0,0.017719400551569217,0.0,,0.017719400551569224,0.017719400551569217,0.0,,0.011873103413151712,0.00445202784618447,0.6119961332813109,0.01771940055156919,0.0,0.0,0.017719400551569217,0.0,0.01771940055156923,0.006855607124319491,0.018174603863159645,0.017719400551569217
HOS,16,3.0276503540974917,0.009009305065842054,0.00772161967232864,0.013186994455149108,0.013798923217279066,0.00992168953680789,0.01961980976180724,0.0102243499573803,15.01998668441487,7.9895765428045875,7.989576542804588,15.01998668441487,0.0,0.0,0.01392479658787254,0.007207818590288918,0.013798923217279066,0.013186994455149108,0.011801704299716274,0.00912152879057969,0.1703673052637191,0.15029072007310454,0.01318699445514911,0.013186994455149108,0.0102243499573803,0.0,0.0102243499573803,0.0,0.0102243499573803,0.0,,0.010224349957380297,0.0102243499573803,0.0,,0.01961980976180724,0.006723156435367994,0.35313848152801564,0.0102243499573803,0.0,0.0,0.0102243499573803,0.0,0.010224349957380295,0.009915721377160524,0.019929124901173555,0.010224349957380328
HOS,17,3.0276503540974917,0.016029702856362522,0.008371909372047254,0.038704467753498104,0.03431174245375343,0.009533652930049055,0.016052997257989685,0.01601092365786901,44.08438877123436,19.86649888072323,19.86649888072324,44.08438877123435,0.0,0.0,0.01870606900681329,0.011737651981757975,0.03431174245375343,0.038704467753498104,0.008737028688719643,0.021240798871008205,0.16751531538994824,0.22657834446981084,0.03870446775349811,0.038704467753498104,0.01601092365786901,0.0,0.01601092365786901,0.0,0.01601092365786901,0.0,,0.016010923657869016,0.01601092365786901,0.0,,0.016052997257989685,0.005316031575439747,0.5529910105553524,0.01601092365786901,0.0,0.0,0.01601092365786901,0.0,0.016010923657869002,0.008325419574476063,0.019924918330151767,0.01601092365786901
HOS,18,3.0276503540974917,0.015112262600515717,0.0031214772204567857,0.06698583120130455,0.08931209119791003,0.014495138115874358,0.018470014391820794,0.014862293577058712,76.29686173828588,51.7117008035899,51.7117008035899,76.29686173828588,0.0,0.0,0.01415669774203325,0.026819909327015123,0.08931209119791003,0.06698583120130455,0.025466044318289957,0.030361981974507776,0.1063097604112955,0.33344925525340696,0.06698583120130455,0.06698583120130455,0.014862293577058712,0.0,0.014862293577058712,0.0,0.014862293577058712,0.0,,0.014862293577058736,0.014862293577058712,0.0,,0.018470014391820794,0.008899639712117838,0.5133026937750599,0.014862293577058707,0.0,0.0,0.014862293577058712,0.0,0.01486229357705874,0.011942851028673767,0.010963353568591728,0.014862293577058712
HOS,19,3.0276503540974917,0.0060021799577089675,0.0040990766481206736,0.008845717524056199,0.009284753060943434,0.00679976810955681,0.01317069246231535,0.006980822785217699,10.075272259900043,5.375872022286249,5.375872022286246,10.07527225990003,0.0,0.0,0.008592665816658246,0.005155949861489726,0.009284753060943434,0.008845717524056199,0.007769800429144731,0.006413165811836927,0.09291241857455883,0.11316737361182226,0.00884571752405623,0.008845717524056199,0.006980822785217699,0.0,0.006980822785217699,0.0,0.006980822785217699,0.0,,0.006980822785217702,0.006980822785217699,0.0,,0.01317069246231535,0.004640525054136548,0.2411104592272301,0.006980822785217699,0.0,0.0,0.006980822785217699,0.0,0.0069808227852177105,0.006797169684542985,0.013332906693027245,0.006980822785217692
HOS,20,3.0276503540974917,0.0045326678002081296,0.0034977154490305733,0.011633149457218186,0.009626507756397718,0.006036186258167384,0.01244923318889235,0.007194343036716345,13.250157231771503,5.57374799095426,5.573747990954258,13.250157231771517,0.0,0.0,0.011032630099849821,0.004492911878810179,0.009626507756397718,0.011633149457218186,0.007319121376525841,0.00682741198800779,0.15821507065145354,0.12666430968367742,0.011633149457218177,0.011633149457218186,0.007194343036716345,0.0,0.007194343036716345,0.0,0.007194343036716345,0.0,,0.007194343036716386,0.007194343036716345,0.0,,0.01244923318889235,0.004155566318723915,0.24848396111162985,0.007194343036716366,0.0,0.0,0.007194343036716345,0.0,0.007194343036716361,0.006048128342132856,0.013152370910402483,0.007194343036716362
HOS,21,3.0276503540974917,0.010412541966040294,0.006828694559800257,0.017125657940629088,0.014818120525312338,0.010834441124037478,0.021135190726832048,0.0119713001624416,19.506124394376467,8.579691784155834,8.579691784155832,19.50612439437648,0.0,0.0,0.014790962712993497,0.007818050668380521,0.014818120525312338,0.017125657940629088,0.01220840962102117,0.011609518917573006,0.1487581527826117,0.14260058735157655,0.017125657940629035,0.017125657940629088,0.0119713001624416,0.0,0.0119713001624416,0.0,0.0119713001624416,0.0,,0.011971300162441561,0.0119713001624416,0.0,,0.021135190726832048,0.0070841892740240555,0.4134753732789143,0.01197130016244161,0.0,0.0,0.0119713001624416,0.0,0.011971300162441583,0.01078992251879414,0.02177960638944628,0.011971300162441561
HOS,22,3.0276503540974917,0.00702718526637368,0.0051780611831176325,0.015908396809032915,0.014740752487579247,0.008812218559900041,0.0175895812763097,0.010033314086843182,18.119663965488503,8.534895690308373,8.53489569030837,18.119663965488485,0.0,0.0,0.013971153255804124,0.007113365727195974,0.014740752487579247,0.015908396809032915,0.010283024264846431,0.009679353861121393,0.1705346391955022,0.17926728213082882,0.01590839680903292,0.015908396809032915,0.010033314086843182,0.0,0.010033314086843182,0.0,0.010033314086843182,0.0,,0.010033314086843194,0.010033314086843182,0.0,,0.0175895812763097,0.006078309024427432,0.34653895398957224,0.010033314086843189,0.0,0.0,0.010033314086843182,0.0,0.010033314086843197,0.008840244806183102,0.018278999751787758,0.010033314086843204
HOS,23,3.0276503540974917,0.010771981072930929,0.007983616796391839,0.017880439895363486,0.020026765475585243,0.009727170526903325,0.018864685829838794,0.010470829719100747,20.365821040819014,11.595497210363837,11.595497210363838,20.36582104081902,0.0,0.0,0.013821993345649541,0.008792575957584228,0.020026765475585243,0.017880439895363486,0.011386280505034626,0.010447774528121434,0.14714246878663298,0.16578938983594524,0.01788043989536348,0.017880439895363486,0.010470829719100747,0.0,0.010470829719100747,0.0,0.010470829719100747,0.0,,0.010470829719100747,0.010470829719100747,0.0,,0.018864685829838794,0.006598024343633449,0.3616502063801221,0.010470829719100726,0.0,0.0,0.010470829719100747,0.0,0.010470829719100749,0.009729601520515866,0.0191462357409115,0.010470829719100736
HOS,24,3.0276503540974917,0.009876663517248694,0.0032109117674773745,0.06150763727205784,0.06369522214095123,0.0065821126966569225,0.008539106514496419,0.019763424365327426,70.05719885287385,36.87953361961077,36.879533619610754,70.05719885287387,0.0,0.0,0.01682222365243062,0.019619069480620126,0.06369522214095123,0.06150763727205784,0.009777303539154873,0.03382394626079614,0.12144280210623651,0.2783008078964694,0.06150763727205781,0.06150763727205784,0.019763424365327426,0.0,0.019763424365327426,0.0,0.019763424365327426,0.0,,0.019763424365327423,0.019763424365327426,0.0,,0.008539106514496419,0.003912762645175607,0.682588079607408,0.019763424365327447,0.0,0.0,0.019763424365327426,0.0,0.019763424365327433,0.0045762237078150825,0.012224298155456087,0.019763424365327426
HOS,25,3.0276503540974917,0.009312557472572765,0.005399647580740375,0.012362352658978958,0.013618806033452979,0.010667693431759002,0.020695114644088075,0.010680843814568106,14.080719678577035,7.885288693369303,7.885288693369304,14.080719678577042,0.0,0.0,0.013318865370763907,0.007796740173303716,0.013618806033452979,0.012362352658978958,0.012375409511976854,0.009490095916278718,0.15523286705914663,0.18764805225441958,0.012362352658978958,0.012362352658978958,0.010680843814568106,0.0,0.010680843814568106,0.0,0.010680843814568106,0.0,,0.010680843814568117,0.010680843814568106,0.0,,0.020695114644088075,0.007366286135278647,0.36890582053115745,0.010680843814568106,0.0,0.0,0.010680843814568106,0.0,0.010680843814568108,0.010653005876233633,0.020909741931967794,0.010680843814568098
HOS,26,3.0276503540974917,0.005906664687974964,0.003753222077617399,0.014107033741637902,0.011658564136302828,0.006755281875535381,0.014991286615205317,0.008320216787164372,16.06791143172557,6.750308634919339,6.750308634919346,16.067911431725584,0.0,0.0,0.01602184725190443,0.004963580118284065,0.011658564136302828,0.014107033741637902,0.008958403856619127,0.007525402121520991,0.3470800360896139,0.17185568980230845,0.014107033741637902,0.014107033741637902,0.008320216787164372,0.0,0.008320216787164372,0.0,0.008320216787164372,0.0,,0.008320216787164401,0.008320216787164372,0.0,,0.014991286615205317,0.0047429739995727815,0.2873699722412106,0.008320216787164372,0.0,0.0,0.008320216787164372,0.0,0.008320216787164412,0.006785503615020748,0.01574299181854077,0.008320216787164407
HOS,27,3.0276503540974917,0.013424024267514859,0.007593732826774293,0.033673825212471004,0.02970828697091169,0.016446603550141388,0.032701859304116204,0.0198171618577877,38.354486917004465,17.201098156157876,17.201098156157872,38.354486917004444,0.0,0.0,0.025525147905684942,0.013874718048087755,0.02970828697091169,0.033673825212471004,0.018325757910373764,0.020429894063089645,0.2638733057341768,0.2861213287912631,0.033673825212470976,0.033673825212471004,0.0198171618577877,0.0,0.0198171618577877,0.0,0.0198171618577877,0.0,,0.019817161857787684,0.0198171618577877,0.0,,0.032701859304116204,0.010982827105062824,0.6844604124152077,0.0198171618577877,0.0,0.0,0.0198171618577877,0.0,0.019817161857787664,0.016544193032718868,0.03398969125497645,0.019817161857787702
HOS,28,3.0276503540974917,0.010703986865004487,0.007540923225217435,0.010280877806269078,0.019014838994262213,0.011491259128773058,0.021730740704504797,0.009998547537475425,11.70991982134047,11.00959177767782,11.009591777677823,11.70991982134046,0.0,0.0,0.012672484100022757,0.00967272701158934,0.019014838994262213,0.010280877806269078,0.01371207720905918,0.00815452210741546,0.16550680645143223,0.23040754972165278,0.010280877806269063,0.010280877806269078,0.009998547537475425,0.0,0.009998547537475425,0.0,0.009998547537475425,0.0,,0.009998547537475411,0.009998547537475425,0.0,,0.021730740704504797,0.008146715511708025,0.3453413795392338,0.00999854753747542,0.0,0.0,0.009998547537475425,0.0,0.009998547537475415,0.011434169371279074,0.0213105212451398,0.009998547537475415
HOS,29,3.0276503540974917,0.009060131544136709,0.007464199505486163,0.03747130437418893,0.03330194809101342,0.007940832763205303,0.014853139272826528,0.015124421192747815,42.67981568220119,19.28182794469677,19.28182794469676,42.679815682201195,0.0,0.0,0.020443265760833607,0.010588396750546026,0.03330194809101342,0.03747130437418893,0.007943917960280971,0.019237879785162112,0.20147595191197876,0.20468250031286103,0.037471304374188934,0.03747130437418893,0.015124421192747815,0.0,0.015124421192747815,0.0,0.015124421192747815,0.0,,0.015124421192747806,0.015124421192747815,0.0,,0.014853139272826528,0.004594398251629744,0.522372064157591,0.01512442119274781,0.0,0.0,0.015124421192747815,0.0,0.015124421192747858,0.0072630067748884084,0.018956505327096994,0.015124421192747812
HOS,30,3.0276503540974917,0.019097769534138324,0.004125094222283546,0.07988531753230377,0.10057951134635594,0.016874640579340794,0.0177171985122918,0.01998391294867253,90.98937666929402,58.23553706954009,58.23553706954009,90.98937666929402,0.0,0.0,0.018546549837732094,0.02862241654479777,0.10057951134635594,0.07988531753230377,0.02816825892447791,0.03805644922813686,0.1374099017467106,0.34562050884063644,0.0798853175323038,0.07988531753230377,0.01998391294867253,0.0,0.01998391294867253,0.0,0.01998391294867253,0.0,,0.019983912948672525,0.01998391294867253,0.0,,0.0177171985122918,0.008908609952085431,0.6901947607010716,0.019983912948672546,0.0,0.0,0.01998391294867253,0.0,0.019983912948672546,0.012132869451492986,0.012789404620122834,0.01998391294867253
HOS,31,3.0276503540974917,0.011019411422905558,0.00758124291019212,0.011251409458195862,0.016918291299669215,0.012541136761946889,0.024159025487506695,0.011662282473820822,12.815355372885062,9.795690662508468,9.795690662508465,12.815355372885028,0.0,0.0,0.014464877830109753,0.009541773559731204,0.016918291299669215,0.011251409458195862,0.014801778448936,0.009750369730788189,0.17054209013512842,0.20393916147623267,0.011251409458195855,0.011251409458195862,0.011662282473820822,0.0,0.011662282473820822,0.0,0.011662282473820822,0.0,,0.01166228247382081,0.011662282473820822,0.0,,0.024159025487506695,0.008629378161731054,0.402804836158009,0.011662282473820833,0.0,0.0,0.011662282473820822,0.0,0.011662282473820812,0.012519963546829386,0.024002944899650696,0.0116622824738208
HOS,32,3.0276503540974917,0.0076628045934300885,0.007060889811122885,0.007213796782652228,0.01658990319339355,0.009825982937184447,0.018029184564126707,0.007975309323191357,8.216514535440872,9.605553948974869,9.605553948974867,8.216514535440872,0.0,0.0,0.010665581525384717,0.00804922300294696,0.01658990319339355,0.007213796782652228,0.011869365444615169,0.006118505693483685,0.23066018787716022,0.28390814614817994,0.007213796782652216,0.007213796782652228,0.007975309323191357,0.0,0.007975309323191357,0.0,0.007975309323191357,0.0,,0.007975309323191378,0.007975309323191357,0.0,,0.018029184564126707,0.007300249061380832,0.2754610343806828,0.007975309323191357,0.0,0.0,0.007975309323191357,0.0,0.00797530932319139,0.00961319390843899,0.017786272404544095,0.007975309323191335
HOS,33,3.0276503540974917,0.010222353240941904,0.00565160224326731,0.031041925587889894,0.03223383863559203,0.013150786134532765,0.024565240110630375,0.015567937233929,35.35675324460663,18.66339257000779,18.663392570007797,35.3567532446066,0.0,0.0,0.019663946604866672,0.012904840796866065,0.03223383863559203,0.031041925587889894,0.014686024570853792,0.017253521655959624,0.19475214468452984,0.254099708364271,0.031041925587889905,0.031041925587889894,0.015567937233929,0.0,0.015567937233929,0.0,0.015567937233929,0.0,,0.015567937233929003,0.015567937233929,0.0,,0.024565240110630375,0.008776540967329815,0.5376958808865787,0.01556793723392898,0.0,0.0,0.015567937233929,0.0,0.015567937233928991,0.01287978101720156,0.02568505384498168,0.015567937233928995
HOS,34,3.0276503540974917,0.01397020331274444,0.009112619011001936,0.01705047689655686,0.023132320786257234,0.015549473686356298,0.030355603992520835,0.014833516820216334,19.420493185178266,13.393613735242967,13.393613735242957,19.42049318517827,0.0,0.0,0.02005073863025693,0.012130336392688386,0.023132320786257234,0.01705047689655686,0.018642941036905062,0.012594410896250765,0.2582308769098972,0.26524979111222347,0.017050476896556872,0.01705047689655686,0.014833516820216334,0.0,0.014833516820216334,0.0,0.014833516820216334,0.0,,0.01483351682021633,0.014833516820216334,0.0,,0.030355603992520835,0.010726946939544115,0.5123356451028792,0.014833516820216334,0.0,0.0,0.014833516820216334,0.0,0.014833516820216325,0.015545694971581077,0.030262362580796325,0.014833516820216344
