id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,cohen_kappa_score,accuracy,prec_score,momentum,alpha,avg_prec_score,imb_spec_micro,tol,matthews_corrcoef,warm_start,zero_one_loss,log_loss,rec_score,learning_rate_init,power_t,max_iter,hinge_loss,fbeta_score,hamming_loss,f1_score,roc_auc_score,pr_curve,imb_sens_micro
HOS,0,3.0276503540974917,0.0022631548805118573,0.0008079733240773947,0.008115026673394433,0.008111112725161447,0.003912453083705235,0.007285519525620321,0.004502027167178328,9.24301538099628,4.696334267868464,4.696334267868458,9.243015380996264,0.0,0.0,0.004218983575899507,0.0038173966122513185,0.008111112725161447,0.008115026673394433,0.003997404713297244,0.005397643499583979,0.030266211906322185,0.052815041746181554,0.008115026673394433,0.008115026673394433,0.007195359368253007,0.004502027167178328,0.004502027167178328,0.0,0.0,0.002443516285337194,0.004502027167178328,0.0,0.007285519525620321,0.0,0.004502027167178332,0.15549440268832113,0.004502027167178328,0.0,0.0,0.0,,0.00450202716717832,0.004502027167178305,0.004502027167178328,0.003852426109077988,,0.004502027167178328
HOS,1,3.0276503540974917,0.0034285026597249387,0.0024670143421625015,0.008546810569344181,0.012207123344339516,0.00425706271443071,0.008332471291233053,0.004119985650567221,9.734817238483057,7.0679244163725565,7.06792441637258,9.73481723848304,0.0,0.0,0.0042204123752572235,0.005047067439359799,0.012207123344339516,0.008546810569344181,0.005356975061225726,0.004868013349604483,0.03118018237307883,0.061885638515505235,0.008546810569344178,0.008546810569344181,0.007692666921381138,0.004119985650567221,0.004119985650567221,0.0,0.0,0.0028585023123513824,0.004119985650567221,0.0,0.008332471291233053,0.0,0.004119985650567229,0.1422994370587788,0.004119985650567221,0.0,0.0,0.0,,0.004119985650567228,0.004119985650567264,0.004119985650567221,0.004432324462507345,,0.004119985650567221
HOS,2,3.0276503540974917,0.0012659527011267312,0.0011956635997019014,0.016296671138531553,0.022930130803962223,0.004341776389250255,0.009006922441893895,0.004575431242159719,18.561908426787486,13.276545735494107,13.276545735494103,18.56190842678749,0.0,0.0,0.004312642420288043,0.00799660686363503,0.022930130803962223,0.016296671138531553,0.007228233372393601,0.00786236201943508,0.03134361197298298,0.09569445144545669,0.0162966711385316,0.016296671138531553,0.00723531470647245,0.004575431242159719,0.004575431242159719,0.0,0.0,0.003345294626592601,0.004575431242159719,0.0,0.009006922441893895,0.0,0.004575431242159693,0.1580266440837403,0.004575431242159719,0.0,0.0,0.0,,0.004575431242159705,0.004575431242159662,0.004575431242159719,0.004882029197677908,,0.004575431242159719
HOS,3,3.0276503540974917,0.005605694599632835,0.006574466339996028,0.007743460013322263,0.012826733394711447,0.007561995804650411,0.014664505963976228,0.006974348568396958,8.819800955174017,7.426678635537931,7.4266786355379315,8.819800955174049,0.0,0.0,0.00704092046033341,0.007271866137049576,0.012826733394711447,0.007743460013322263,0.008500775888808583,0.006461988240112904,0.049237037529614835,0.08578503320634688,0.0077434600133222545,0.007743460013322263,0.013826742233353524,0.006974348568396958,0.006974348568396958,0.0,0.0,0.004834027690805737,0.006974348568396958,0.0,0.014664505963976228,0.0,0.006974348568396952,0.24088781447092616,0.006974348568396958,0.0,0.0,0.0,,0.006974348568396948,0.006974348568396926,0.006974348568396958,0.00775553358197703,,0.006974348568396958
HOS,4,3.0276503540974917,0.006560741617568842,0.006934883559154498,0.15333148346768802,0.09209142669971274,0.09157418299355624,0.035714393303049076,0.07077480680831014,174.6445596696966,53.32093605913369,53.32093605913368,174.6445596696966,0.0,0.0,0.03620637845698502,0.039989926334564906,0.09209142669971274,0.15333148346768802,0.011350426396916127,0.1458470045642913,0.21561502192449794,1.2761949717279695,0.15333148346768802,0.15333148346768802,0.06289390860657527,0.07077480680831014,0.07077480680831014,0.0,0.0,0.015205736758743585,0.07077480680831014,0.0,0.035714393303049076,0.0,0.07077480680831012,2.444450588891805,0.07077480680831014,0.0,0.0,0.0,,0.07077480680831011,0.07077480680831014,0.07077480680831014,0.031019647340453527,,0.07077480680831014
HOS,5,3.0276503540974917,0.02714278450556647,0.03087737345570255,0.5163977794943222,0.5163977794943222,0.0,,0.16832523662213067,588.177070844033,298.9943143272126,298.9943143272126,588.1770708440331,0.0,0.0,0.17403627143609582,0.34236150805822646,0.5163977794943222,0.5163977794943222,0.260334622836058,0.411744536817664,,,0.5163977794943222,0.5163977794943222,0.0,0.16832523662213067,0.16832523662213067,0.0,0.0,0.0,0.16832523662213067,0.0,0.0,0.0,0.16832523662213064,5.813608550356797,0.16832523662213067,0.0,0.0,0.0,,0.16832523662213064,0.16832523662213064,0.16832523662213067,0.0,,0.16832523662213067
HOS,6,3.0276503540974917,0.0036973491401807628,0.0010192228321427572,0.017080839735156908,0.016012473060396028,0.003950252834868228,0.005712694320359061,0.0065685096464650015,19.455076458343726,9.271221901969326,9.271221901969323,19.45507645834373,0.0,0.0,0.005417838476988968,0.005525721194816171,0.016012473060396028,0.017080839735156908,0.0032182040253604916,0.010303617893043128,0.038254622991616964,0.08357729785031764,0.017080839735156908,0.017080839735156908,0.006681346365591124,0.0065685096464650015,0.0065685096464650015,0.0,0.0,0.0019367117142087915,0.0065685096464650015,0.0,0.005712694320359061,0.0,0.006568509646464994,0.22686487920812565,0.0065685096464650015,0.0,0.0,0.0,,0.006568509646464978,0.006568509646464971,0.0065685096464650015,0.003040476865378133,,0.0065685096464650015
HOS,7,3.0276503540974917,0.004929053987086268,0.0031765247011570977,0.01244245811718256,0.017552874150981685,0.008544276383490191,0.01592943187534201,0.007980971595344628,14.171959795470924,10.163114133418402,10.1631141334184,14.171959795470933,0.0,0.0,0.009834323681288287,0.007939938945874313,0.017552874150981685,0.01244245811718256,0.010035275165222601,0.007604993105418097,0.10305982975456239,0.14939729550512598,0.01244245811718257,0.01244245811718256,0.015717390814926267,0.007980971595344628,0.007980971595344628,0.0,0.0,0.005860002890451063,0.007980971595344628,0.0,0.01592943187534201,0.0,0.00798097159534463,0.2756545284273837,0.007980971595344628,0.0,0.0,0.0,,0.007980971595344645,0.007980971595344636,0.007980971595344622,0.00846788169906354,,0.007980971595344628
HOS,8,3.0276503540974917,0.008318202116123151,0.005764501309365533,0.01306301085486087,0.010031157865112047,0.00810666473318763,0.016982851888218936,0.009228694758987811,14.878769363686544,5.808040403899869,5.8080404038998665,14.878769363686558,0.0,0.0,0.014445680924126991,0.0052253915728602204,0.010031157865112047,0.01306301085486087,0.01012875752286458,0.008268819521297393,0.23395337070704206,0.15360442698931745,0.013063010854860883,0.01306301085486087,0.017671779420910392,0.009228694758987811,0.009228694758987811,0.0,0.0,0.005611215168494044,0.009228694758987811,0.0,0.016982851888218936,0.0,0.009228694758987802,0.3187487601594786,0.009228694758987811,0.0,0.0,0.0,,0.009228694758987811,0.009228694758987814,0.009228694758987818,0.008148701789768694,,0.009228694758987811
HOS,9,3.0276503540974917,0.009932135415638213,0.00748179057152369,0.015755572254806373,0.017740691119642035,0.00772060610372418,0.014575816125762671,0.008484865322563661,17.94559679822451,10.271860158272748,10.271860158272759,17.945596798224464,0.0,0.0,0.009737712153856869,0.007546796821740993,0.017740691119642035,0.015755572254806373,0.008727494069357066,0.009291011462833969,0.08616140404984096,0.12595620976338004,0.015755572254806366,0.015755572254806373,0.014638488504576077,0.008484865322563661,0.008484865322563661,0.0,0.0,0.005146246387700133,0.008484865322563661,0.0,0.014575816125762671,0.0,0.008484865322563644,0.2930568015891853,0.008484865322563661,0.0,0.0,0.0,,0.00848486532256365,0.008484865322563626,0.008484865322563661,0.007695049506319706,,0.008484865322563661
HOS,10,3.0276503540974917,0.009399563737496721,0.007432793425636157,0.015477239058374857,0.016222225450322796,0.0106877720867568,0.02078705945766388,0.011160853485196477,17.628575287488964,9.39266853573691,9.392668535736915,17.62857528748897,0.0,0.0,0.014385776944537482,0.008235458516796784,0.016222225450322796,0.015477239058374857,0.012371804856033272,0.010395905488945407,0.1626436888755747,0.18187006919311505,0.015477239058374842,0.015477239058374857,0.021152490190251554,0.011160853485196477,0.011160853485196477,0.0,0.0,0.007304447137441215,0.011160853485196477,0.0,0.02078705945766388,0.0,0.011160853485196482,0.38548398408038925,0.011160853485196477,0.0,0.0,0.0,,0.011160853485196487,0.011160853485196479,0.011160853485196496,0.01066763115880726,,0.011160853485196477
HOS,11,3.0276503540974917,0.040415566818231684,0.02582499814889122,0.15127949792592574,0.23900886787795736,0.22104088558689142,,0.05194662190063255,172.30734813762945,138.38613450133732,138.38613450133732,172.30734813762942,0.0,0.0,0.16804824678483352,0.053402204576850104,0.23900886787795736,0.15127949792592574,0.1931303176229304,0.08009534201983375,,0.4894330880076237,0.15127949792592574,0.15127949792592574,0.12605253749376064,0.05194662190063255,0.05194662190063255,0.0,0.0,0.03767409878575958,0.05194662190063255,0.0,0.12522147955438662,0.0,0.05194662190063255,1.794166046078962,0.05194662190063255,0.0,0.0,0.0,,0.05194662190063255,0.051946621900632574,0.05194662190063255,0.06713540726539337,,0.05194662190063255
HOS,12,3.0276503540974917,0.0034444226922012303,0.001091854727523906,0.01760213281950903,0.01406536384356232,0.006600213441666788,0.01016024100121155,0.008508126442667553,20.048829281420797,8.14384566542259,8.143845665422587,20.04882928142077,0.0,0.0,0.007210213357460218,0.005686873050216906,0.01406536384356232,0.01760213281950903,0.0051370258116798856,0.011735633713231062,0.05089190384785825,0.08754152094954779,0.017602132819509005,0.01760213281950903,0.01115536252630626,0.008508126442667553,0.008508126442667553,0.0,0.0,0.003397607753399552,0.008508126442667553,0.0,0.01016024100121155,0.0,0.0085081264426676,0.29385833479390083,0.008508126442667553,0.0,0.0,0.0,,0.008508126442667555,0.008508126442667553,0.008508126442667553,0.005513045508170745,,0.008508126442667553
HOS,13,3.0276503540974917,0.007531751683460013,0.004455274427369839,0.010910946375362704,0.017781744630374748,0.010403397009408318,0.019657302001248128,0.009296972099892047,12.427567921538168,10.295630140986999,10.295630140986999,12.42756792153816,0.0,0.0,0.011559093792202749,0.008763833101917891,0.017781744630374748,0.010910946375362704,0.01233259356340402,0.007955951581444291,0.12775986889520277,0.16440311795180437,0.010910946375362728,0.010910946375362704,0.019311992586810586,0.009296972099892047,0.009296972099892047,0.0,0.0,0.0070927879400738926,0.009296972099892047,0.0,0.019657302001248128,0.0,0.009296972099892071,0.3211090516212339,0.009296972099892047,0.0,0.0,0.0,,0.00929697209989204,0.00929697209989207,0.009296972099892019,0.010333828252039785,,0.009296972099892047
HOS,14,3.0276503540974917,0.0060745890861884115,0.005390268101290479,0.007053516870818962,0.017759363570994915,0.010141279004769995,0.01820238929097725,0.007871974765450158,8.033955715862795,10.282671507606043,10.282671507606057,8.03395571586279,0.0,0.0,0.010742450667202004,0.00835148480035141,0.017759363570994915,0.007053516870818962,0.012225546668709956,0.00590202093794454,0.2361050005502481,0.26321748200569056,0.00705351687081896,0.007053516870818962,0.017938371926708805,0.007871974765450158,0.007871974765450158,0.0,0.0,0.007378427224663312,0.007871974765450158,0.0,0.01820238929097725,0.0,0.007871974765450152,0.2718922321778024,0.007871974765450158,0.0,0.0,0.0,,0.007871974765450158,0.007871974765450141,0.007871974765450152,0.009801616250996577,,0.007871974765450158
HOS,15,3.0276503540974917,0.009857026544588393,0.00808727222356463,0.01938622635375026,0.028201331147174026,0.011114405192260476,0.021595424615030643,0.010586141844121223,22.08091181692157,16.328570734213766,16.328570734213763,22.08091181692157,0.0,0.0,0.012082833942047806,0.012765862024033427,0.028201331147174026,0.01938622635375026,0.013308139201266589,0.01102990449620202,0.10802260435188123,0.2322983339281508,0.019386226353750265,0.01938622635375026,0.020293601169751,0.010586141844121223,0.010586141844121223,0.0,0.0,0.00801319498340826,0.010586141844121223,0.0,0.021595424615030643,0.0,0.010586141844121218,0.36563379134577406,0.010586141844121223,0.0,0.0,0.0,,0.010586141844121244,0.010586141844121258,0.010586141844121223,0.011500947150920343,,0.010586141844121223
HOS,16,3.0276503540974917,0.007932505422399276,0.005328762527061847,0.005301004054443322,0.02324951233727352,0.011940229760452453,0.021329468314116973,0.008276439597493005,6.0378436180109505,13.461467643281363,13.461467643281365,6.0378436180109505,0.0,0.0,0.00907308998601413,0.011008534370310146,0.02324951233727352,0.005301004054443322,0.014335172508457452,0.005689138418204252,0.1014518071799012,0.20027724733618887,0.005301004054443332,0.005301004054443322,0.02013523910968839,0.008276439597493005,0.008276439597493005,0.0,0.0,0.008184256031586895,0.008276439597493005,0.0,0.021329468314116973,0.0,0.008276439597493013,0.2858637746443795,0.008276439597493005,0.0,0.0,0.0,,0.008276439597492989,0.008276439597493022,0.008276439597493019,0.011674266417237433,,0.008276439597493005
HOS,17,3.0276503540974917,0.012663717588168337,0.00729089642495581,0.03327018195628896,0.02569735641396647,0.013370629483107698,0.022718198021140744,0.017238794699433242,37.89473724821312,14.878769363686565,14.878769363686558,37.89473724821312,0.0,0.0,0.017084389073435312,0.011151773112583408,0.02569735641396647,0.03327018195628896,0.011820525331371644,0.021356337463145827,0.13651473215335796,0.20891857845874515,0.033270181956288954,0.03327018195628896,0.02492790898764736,0.017238794699433242,0.017238794699433242,0.0,0.0,0.007685286963120917,0.017238794699433242,0.0,0.022718198021140744,0.0,0.017238794699433242,0.5954042234591753,0.017238794699433242,0.0,0.0,0.0,,0.01723879469943325,0.01723879469943326,0.017238794699433242,0.01208414791844749,,0.017238794699433242
HOS,18,3.0276503540974917,0.006270032995942379,0.00443567825324643,0.0570579222332767,0.06088583050455417,0.007098699349989096,0.01001341676171955,0.01797044088906752,64.98897342370218,35.25289586213687,35.25289586213687,64.98897342370216,0.0,0.0,0.014038222714053757,0.018508948467568124,0.06088583050455417,0.0570579222332767,0.01115203537845216,0.03176555465736728,0.09800430580762594,0.23926560577967945,0.0570579222332767,0.0570579222332767,0.011402966258109453,0.01797044088906752,0.01797044088906752,0.0,0.0,0.004198149225175588,0.01797044088906752,0.0,0.01001341676171955,0.0,0.017970440889067525,0.620661755926811,0.01797044088906752,0.0,0.0,0.0,,0.017970440889067536,0.017970440889067518,0.01797044088906752,0.005458048982875529,,0.01797044088906752
HOS,19,3.0276503540974917,0.007313132017104864,0.004036843376175044,0.011260159942807173,0.016149532477879053,0.010426519271993095,0.020054265444552587,0.009901122061803961,12.825322174857392,9.350579304691939,9.350579304691957,12.825322174857398,0.0,0.0,0.01139340046958993,0.008993865670359388,0.016149532477879053,0.011260159942807173,0.011921329620384875,0.008810876104622856,0.11973849769971345,0.21947696551561544,0.011260159942807196,0.011260159942807173,0.019661753917100316,0.009901122061803961,0.009901122061803961,0.0,0.0,0.007432921584555669,0.009901122061803961,0.0,0.020054265444552587,0.0,0.009901122061803958,0.34197554524298057,0.009901122061803961,0.0,0.0,0.0,,0.009901122061803961,0.00990112206180397,0.009901122061803984,0.010539729124415568,,0.009901122061803961
HOS,20,3.0276503540974917,0.0030579602242773608,0.0018298644348965804,0.009264256102821037,0.015775794257591208,0.006068251871247118,0.011184764467154407,0.005016188017247625,10.55198770111321,9.1341848751453,9.134184875145312,10.551987701113207,0.0,0.0,0.006858737516359532,0.007252898840610409,0.015775794257591208,0.009264256102821037,0.007187041030194389,0.004653397591896087,0.08933382077067709,0.2110359199242072,0.009264256102821094,0.009264256102821037,0.010514682538954016,0.005016188017247625,0.005016188017247625,0.0,0.0,0.004770688457371995,0.005016188017247625,0.0,0.011184764467154407,0.0,0.005016188017247614,0.17325424809591655,0.005016188017247625,0.0,0.0,0.0,,0.005016188017247625,0.0050161880172476135,0.005016188017247602,0.006163721194023079,,0.005016188017247625
HOS,21,3.0276503540974917,0.006628689983386252,0.005141503394515867,0.022068546199399203,0.024306081557380017,0.007942070724973604,0.015151261194739805,0.009856918702108083,25.136074121115698,14.073221221723033,14.073221221723033,25.136074121115698,0.0,0.0,0.012386886086283057,0.009510878147039097,0.024306081557380017,0.022068546199399203,0.009173421082348228,0.01163843448519885,0.11721034880298492,0.17664990756483814,0.0220685461993992,0.022068546199399203,0.01555804174983192,0.009856918702108083,0.009856918702108083,0.0,0.0,0.005509158875652812,0.009856918702108083,0.0,0.015151261194739805,0.0,0.009856918702108086,0.3404438909595388,0.009856918702108083,0.0,0.0,0.0,,0.009856918702108114,0.009856918702108072,0.00985691870210811,0.007972814821103786,,0.009856918702108083
HOS,22,3.0276503540974917,0.012924818971061066,0.007667778020105241,0.019892749270591405,0.033699170603778465,0.015746902879883302,0.02923449891687228,0.013533925677178538,22.65784141920358,19.51181977958773,19.51181977958774,22.65784141920359,0.0,0.0,0.01666905776414467,0.0157279485888965,0.033699170603778465,0.019892749270591405,0.018508282646474503,0.01213849358376086,0.18849454602178556,0.3726124446492617,0.019892749270591394,0.019892749270591405,0.02806004484953145,0.013533925677178538,0.013533925677178538,0.0,0.0,0.011470488499932804,0.013533925677178538,0.0,0.02923449891687228,0.0,0.01353392567717854,0.4674493158245373,0.013533925677178538,0.0,0.0,0.0,,0.013533925677178526,0.013533925677178532,0.01353392567717854,0.015774810177340965,,0.013533925677178538
HOS,23,3.0276503540974917,0.0068417363604584775,0.003158262959084,0.017168613255951294,0.01657491276547161,0.007197675212953019,0.014039415190576582,0.008925317606457083,19.555050498528512,9.596874491208064,9.59687449120806,19.555050498528512,0.0,0.0,0.011511988683680873,0.006839792323497902,0.01657491276547161,0.017168613255951294,0.008078601383639344,0.009707390153885359,0.11550820283790927,0.13462792855922429,0.0171686132559513,0.017168613255951294,0.01474229939603474,0.008925317606457083,0.008925317606457083,0.0,0.0,0.004830271127216374,0.008925317606457083,0.0,0.014039415190576582,0.0,0.008925317606457085,0.30826871168910314,0.008925317606457083,0.0,0.0,0.0,,0.00892531760645708,0.008925317606457095,0.008925317606457069,0.007185227520875397,,0.008925317606457083
HOS,24,3.0276503540974917,0.009419394414657837,0.005813177490217275,0.06949817438382386,0.0711372293127524,0.008523325781552309,0.010105682967916042,0.022599347373573254,79.15842062317537,41.188455772083636,41.18845577208363,79.15842062317537,0.0,0.0,0.018454224887041622,0.022388036493516568,0.0711372293127524,0.06949817438382386,0.010724855018158239,0.03940533890464893,0.13208718305766667,0.319066761642192,0.06949817438382387,0.06949817438382386,0.014105185210279262,0.022599347373573254,0.022599347373573254,0.0,0.0,0.004181452454229774,0.022599347373573254,0.0,0.010105682967916042,0.0,0.022599347373573254,0.7805354519413543,0.022599347373573254,0.0,0.0,0.0,,0.02259934737357324,0.022599347373573244,0.022599347373573254,0.005057993593811449,,0.022599347373573254
HOS,25,3.0276503540974917,0.008069342786017767,0.006467526889914832,0.0162155350029343,0.016844667007233603,0.0100846021533445,0.019915604325200512,0.010841067167015144,18.469494368342144,9.753062197188239,9.753062197188234,18.469494368342147,0.0,0.0,0.014548242120375612,0.008269534466070783,0.016844667007233603,0.0162155350029343,0.01178370054768585,0.010242229844287591,0.16785920687543812,0.18516403461898973,0.01621553500293429,0.0162155350029343,0.020298603783671404,0.010841067167015144,0.010841067167015144,0.0,0.0,0.006945583540644346,0.010841067167015144,0.0,0.019915604325200512,0.0,0.010841067167015142,0.3744384553574286,0.010841067167015144,0.0,0.0,0.0,,0.010841067167015161,0.010841067167015125,0.010841067167015151,0.010138942613367587,,0.010841067167015144
HOS,26,3.0276503540974917,0.008143729153567883,0.0047800924624875115,0.010082357350095729,0.02098048724467401,0.011313217960387855,0.020751363724560136,0.009204187249779174,11.483805021759022,12.147702114666243,12.147702114666242,11.483805021759025,0.0,0.0,0.012851650035569439,0.01008206375804575,0.02098048724467401,0.010082357350095729,0.013521515921785797,0.007217539080911546,0.2612819496275958,0.3737496337680187,0.010082357350095706,0.010082357350095729,0.02031456250316732,0.009204187249779174,0.009204187249779174,0.0,0.0,0.008578464933002548,0.009204187249779174,0.0,0.020751363724560136,0.0,0.00920418724977915,0.3179052760537093,0.009204187249779174,0.0,0.0,0.0,,0.009204187249779174,0.009204187249779141,0.009204187249779148,0.011149599361868696,,0.009204187249779174
HOS,27,3.0276503540974917,0.011005093245958667,0.006244289621734929,0.03313385222922805,0.017413537092879103,0.01440298371550845,0.026127217994949072,0.019077706041423954,37.739457689090685,10.08243797677702,10.082437976777026,37.739457689090685,0.0,0.0,0.021846739861017473,0.007480407136545878,0.017413537092879103,0.03313385222922805,0.013579100685897004,0.02134713729601952,0.20043533450469683,0.14870244059384152,0.03313385222922801,0.03313385222922805,0.029424743236561534,0.019077706041423954,0.019077706041423954,0.0,0.0,0.008302496163131282,0.019077706041423954,0.0,0.026127217994949072,0.0,0.01907770604142394,0.6589188595817694,0.019077706041423954,0.0,0.0,0.0,,0.019077706041423947,0.019077706041423934,0.019077706041423965,0.013380655257292692,,0.019077706041423954
HOS,28,3.0276503540974917,0.005517883869794185,0.00525138328953976,0.006975372676818946,0.01902529436839954,0.008549487464960625,0.015422956593503078,0.005994056069739873,7.944949478896774,11.01564543930335,11.01564543930333,7.944949478896786,0.0,0.0,0.006780182595055303,0.008950137070357772,0.01902529436839954,0.006975372676818946,0.010196779715008377,0.004502660993278807,0.08313324988165242,0.20975377867870396,0.0069753726768189556,0.006975372676818946,0.014271478101847267,0.005994056069739873,0.005994056069739873,0.0,0.0,0.006339562921518483,0.005994056069739873,0.0,0.015422956593503078,0.0,0.005994056069739857,0.20703107445613275,0.005994056069739873,0.0,0.0,0.0,,0.005994056069739861,0.005994056069739888,0.0059940560697398235,0.008539651492958702,,0.005994056069739873
HOS,29,3.0276503540974917,0.011821299828931204,0.008109153727664674,0.019842096130065063,0.016446438693525522,0.006833151977317521,0.013330563223855731,0.009758465073496278,22.600147492144092,9.52248800355127,9.522488003551265,22.600147492144085,0.0,0.0,0.012370714805007236,0.006167230048190071,0.016446438693525522,0.019842096130065063,0.007284484980451174,0.011196731102751557,0.11955003727836144,0.11414498249017686,0.01984209613006504,0.019842096130065063,0.014799225000220446,0.009758465073496278,0.009758465073496278,0.0,0.0,0.004274588860241898,0.009758465073496278,0.0,0.013330563223855731,0.0,0.009758465073496259,0.3370435134191354,0.009758465073496278,0.0,0.0,0.0,,0.009758465073496298,0.009758465073496262,0.009758465073496278,0.006678159016228708,,0.009758465073496278
HOS,30,3.0276503540974917,0.006569006509267443,0.006336770623221794,0.08375663916784012,0.09062284404763753,0.003799385432341238,0.008992382005712549,0.025159541953296283,95.3988120121699,52.47062670358214,52.470626703582134,95.39881201216991,0.0,0.0,0.02297532767377196,0.02676753739189284,0.09062284404763753,0.08375663916784012,0.015534986893052079,0.043965453397500236,0.17023809163875894,0.3637231891676842,0.08375663916784012,0.08375663916784012,0.011208276412123921,0.025159541953296283,0.025159541953296283,0.0,0.0,0.005042522972742213,0.025159541953296283,0.0,0.008992382005712549,0.0,0.02515954195329628,0.8689556771084922,0.025159541953296283,0.0,0.0,0.0,,0.025159541953296314,0.02515954195329628,0.025159541953296283,0.004631444683361434,,0.025159541953296283
HOS,31,3.0276503540974917,0.008664212851214444,0.005388815162022511,0.01542596729799403,0.014592736736484238,0.009968324667749613,0.019391275298158425,0.010772966383641829,17.57017675241519,8.449194570424387,8.449194570424378,17.570176752415183,0.0,0.0,0.013720812907866482,0.007394185681362315,0.014592736736484238,0.01542596729799403,0.011364039899546544,0.010264604820702166,0.14633705989572965,0.1489891137928418,0.015425967297994026,0.01542596729799403,0.019904381380053966,0.010772966383641829,0.010772966383641829,0.0,0.0,0.006660373683454882,0.010772966383641829,0.0,0.019391275298158425,0.0,0.010772966383641811,0.3720864000754531,0.010772966383641829,0.0,0.0,0.0,,0.010772966383641844,0.010772966383641816,0.010772966383641818,0.009924229119662094,,0.010772966383641829
HOS,32,3.0276503540974917,0.00828559596892371,0.0070699155514490275,0.007275860990027014,0.01564499509695011,0.010347747105402755,0.01952770154272343,0.008792523011605415,8.287205667640794,9.058452161134124,9.058452161134122,8.287205667640798,0.0,0.0,0.01171273942783477,0.007955369573333053,0.01564499509695011,0.007275860990027014,0.012666755374688993,0.006795231925613136,0.24049135725105242,0.26135395933197864,0.007275860990027017,0.007275860990027014,0.019343049258263377,0.008792523011605415,0.008792523011605415,0.0,0.0,0.007567493494216269,0.008792523011605415,0.0,0.01952770154272343,0.0,0.008792523011605421,0.3036867075849032,0.008792523011605415,0.0,0.0,0.0,,0.008792523011605415,0.008792523011605418,0.0087925230116054,0.010187448609052291,,0.008792523011605415
HOS,33,3.0276503540974917,0.008712817598716035,0.005945633774384592,0.03309518591437796,0.02058417960169174,0.01264564008241307,0.023300504979851644,0.017745406916321475,37.695416756476426,11.918239989379483,11.918239989379494,37.69541675647644,0.0,0.0,0.020639889293322927,0.007791520273534802,0.02058417960169174,0.03309518591437796,0.012002123915622977,0.020369237194994252,0.1873998635170843,0.1475381105403532,0.03309518591437794,0.03309518591437796,0.026543719433614183,0.017745406916321475,0.017745406916321475,0.0,0.0,0.007267444837148894,0.017745406916321475,0.0,0.023300504979851644,0.0,0.017745406916321455,0.6129019739746883,0.017745406916321475,0.0,0.0,0.0,,0.017745406916321472,0.017745406916321444,0.017745406916321475,0.011814309866149439,,0.017745406916321475
HOS,34,3.0276503540974917,0.010468234221958141,0.009412163322426222,0.014529633966825757,0.02012828866635545,0.008947395084313334,0.016772133424129223,0.008519622721038405,16.549253088214513,11.654279137819822,11.654279137819822,16.54925308821452,0.0,0.0,0.011345024686594507,0.008949008852138231,0.02012828866635545,0.014529633966825757,0.010474766666929789,0.00818283498545988,0.13001376669582984,0.20751516676459944,0.01452963396682575,0.014529633966825757,0.016508075884116284,0.008519622721038405,0.008519622721038405,0.0,0.0,0.006458082711123762,0.008519622721038405,0.0,0.016772133424129223,0.0,0.00851962272103839,0.29425855534260714,0.008519622721038405,0.0,0.0,0.0,,0.008519622721038388,0.008519622721038378,0.008519622721038417,0.008942365146845896,,0.008519622721038405
