id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,min_samples_leaf,log_loss,rec_score,hamming_loss,cohen_kappa_score,n_estimators,min_samples_split,zero_one_loss,matthews_corrcoef,avg_prec_score,fbeta_score,accuracy,roc_auc_score,imb_sens_micro,f1_score,imb_spec_micro,prec_score
HOS,23,4.5,0.7451927345168192,0.8247341737675823,0.6880299251870323,0.6632416787264834,0.6753782076481769,0.34075523433905114,0.6789862724392821,827.7,458.3,232.7,375.3,691.0,1203.0,0.5498752956927168,0.7806817239290404,0.6632416787264834,0.6880299251870323,0.601127536304493,0.7313315449598082,2.127133048800448,2.0465617798770603,0.31197007481296757,0.6880299251870323,100.0,11.087519595790761,0.6789862724392821,0.3210137275607181,0.33647933471302593,100.0,50.0,0.3210137275607181,0.34075523433905114,0.7352283073788807,0.6789862724392821,0.6789862724392821,0.6756358019567579,0.6789862724392821,0.6789862724392821,0.6789862724392821,0.6789862724392821
HOSbal,0,4.5,0.7716501808448923,0.7564070832388341,0.7439942112879885,0.6568740955137483,0.6989954757653213,0.4024806934286075,0.7004341534008682,514.1,453.9,237.1,176.9,691.0,691.0,0.7196158641342569,0.6844849440170306,0.6568740955137483,0.7439942112879885,0.6867243672415106,0.7129324927976102,2.572702904701784,2.173483784300231,0.2560057887120116,0.7439942112879885,5.0,10.346774972535256,0.7004341534008682,0.2995658465991317,0.40086830680173663,3.0,5.0,0.29956584659913177,0.4024806934286075,0.6373077960523561,0.7004341534008682,0.7004341534008682,0.7004341534008682,0.7004341534008682,0.7004341534008683,0.7004341534008682,0.7004341534008682
HOSbal,1,4.5,0.7941190330086432,0.7730911735237906,0.765123010130246,0.6642547033285094,0.7128487852135478,0.43165622003024773,0.7146888567293777,528.7,459.0,232.0,162.3,691.0,691.0,0.7388901857480261,0.6950581281514313,0.6642547033285094,0.765123010130246,0.6995157832574262,0.7283596837872875,2.8348742355142322,2.2809391314911434,0.23487698986975394,0.765123010130246,5.0,9.85443201093856,0.7146888567293777,0.2853111432706223,0.4293777134587554,5.0,5.0,0.28531114327062224,0.43165622003024773,0.6492631134548195,0.7146888567293777,0.7146888567293777,0.7146888567293778,0.7146888567293777,0.7146888567293777,0.7146888567293777,0.7146888567293777
HOSbal,2,4.5,0.8151772531263024,0.7965667188004757,0.7888567293777135,0.6782923299565847,0.7314156124852416,0.47013746274970075,0.733574529667149,545.1,468.7,222.3,145.9,691.0,691.0,0.762756321448079,0.7103914658160727,0.6782923299565847,0.7888567293777135,0.7179518217774477,0.7475069641337871,3.2277581483105977,2.457083728882435,0.21114327062228658,0.7888567293777135,5.0,9.202138364048368,0.733574529667149,0.2664254703328509,0.4671490593342981,10.0,5.0,0.26642547033285097,0.47013746274970075,0.6660223705801973,0.733574529667149,0.733574529667149,0.733574529667149,0.733574529667149,0.733574529667149,0.733574529667149,0.733574529667149
HOSbal,3,4.5,0.8374425369805291,0.8246767712173592,0.815918958031838,0.6876989869753979,0.749057970740473,0.5078368602554203,0.7518089725036179,563.8,475.2,215.8,127.2,691.0,691.0,0.7889025272493281,0.7231892815190093,0.6876989869753979,0.815918958031838,0.7348131900871315,0.7667485302099972,3.7432882712137205,2.6132766585076093,0.18408104196816208,0.815918958031838,5.0,8.572339259464398,0.7518089725036179,0.24819102749638203,0.503617945007236,100.0,5.0,0.24819102749638203,0.5078368602554203,0.6821229080174028,0.7518089725036179,0.7518089725036179,0.7518089725036179,0.7518089725036179,0.7518089725036179,0.7518089725036179,0.7518089725036179
HOSbal,4,4.5,0.7590561718686188,0.742237167566249,0.7335745296671492,0.6461649782923301,0.6884211782054924,0.3812969994594847,0.6898697539797396,506.9,446.5,244.5,184.1,691.0,691.0,0.7083128315771713,0.6745492744843746,0.6461649782923301,0.7335745296671492,0.675736232603566,0.7027690457484747,2.4373660632640224,2.0745186652194465,0.26642547033285097,0.7335745296671492,5.0,10.711660683379451,0.6898697539797396,0.3101302460202605,0.37973950795947903,3.0,50.0,0.3101302460202605,0.3812969994594847,0.6281559324404165,0.6898697539797396,0.6898697539797396,0.6898697539797396,0.6898697539797396,0.6898697539797396,0.6898697539797396,0.6898697539797396
HOSbal,5,4.5,0.7772139624403902,0.7564266735540586,0.7481910274963821,0.6593342981186686,0.7022083966145558,0.4093303082020817,0.7037626628075253,517.0,455.6,235.4,174.0,691.0,691.0,0.7239123275922996,0.6872347009478267,0.6593342981186686,0.7481910274963821,0.6899361723992016,0.7162927307989692,2.627712883786609,2.198749530071731,0.25180897250361794,0.7481910274963821,5.0,10.231811346824532,0.7037626628075253,0.29623733719247464,0.4075253256150507,5.0,50.0,0.29623733719247464,0.4093303082020817,0.6400621660751742,0.7037626628075253,0.7037626628075253,0.7037626628075253,0.7037626628075253,0.7037626628075253,0.7037626628075253,0.7037626628075253
HOSbal,6,4.5,0.7916574690930112,0.7767078747514756,0.7574529667149059,0.6670043415340088,0.7106691172440367,0.4263579005554045,0.7122286541244573,523.4,460.9,230.1,167.6,691.0,691.0,0.7335373771049192,0.6947323622165504,0.6670043415340088,0.7574529667149059,0.6985437537514536,0.7246335950104206,2.7607730485078847,2.278648737050707,0.24254703328509403,0.7574529667149059,5.0,9.93940329929426,0.7122286541244573,0.2877713458755427,0.4244573082489146,10.0,50.0,0.28777134587554276,0.4263579005554045,0.6475107805132114,0.7122286541244573,0.7122286541244573,0.7122286541244573,0.7122286541244573,0.7122286541244573,0.7122286541244573,0.7122286541244573
HOSbal,7,4.5,0.8071026909971287,0.7920608223746827,0.7696092619392185,0.680752532561505,0.7237965995090301,0.4521800223346964,0.7251808972503617,531.8,470.4,220.6,159.2,691.0,691.0,0.7471774440760293,0.7068286538598987,0.680752532561505,0.7696092619392185,0.7123925464488962,0.7368645183082777,2.9571360520230665,2.4117420035144286,0.23039073806078153,0.7696092619392185,5.0,9.492043173647017,0.7251808972503617,0.2748191027496382,0.45036179450072356,100.0,50.0,0.2748191027496382,0.4521800223346964,0.6591797919352003,0.7251808972503617,0.7251808972503617,0.7251808972503617,0.7251808972503617,0.7251808972503617,0.7251808972503617,0.7251808972503617
HOSbal,8,4.5,0.7351784678343224,0.7224209598444317,0.6936324167872647,0.640231548480463,0.6661277640518309,0.3345804293730669,0.6669319826338641,479.3,442.4,248.6,211.7,691.0,691.0,0.6766162124311919,0.658683814318929,0.640231548480463,0.6936324167872647,0.6576590017735083,0.6754890489978994,2.095651104171778,1.932317670270017,0.30636758321273516,0.6936324167872647,50.0,11.503905611069852,0.6669319826338641,0.33306801736613606,0.3338639652677279,3.0,5.0,0.33306801736613606,0.3345804293730669,0.6100200203111635,0.6669319826338641,0.6669319826338641,0.6669319826338641,0.6669319826338641,0.6669319826338641,0.6669319826338641,0.6669319826338641
HOSbal,9,4.5,0.7462664482984663,0.7359066615560604,0.7062228654124458,0.6376266280752533,0.6709707943212007,0.3447458034779164,0.6719247467438494,488.0,440.6,250.4,203.0,691.0,691.0,0.6847535438683858,0.6608917531727265,0.6376266280752533,0.7062228654124458,0.6602679330231079,0.6827421565939037,2.177083861684624,1.9508155209079838,0.29377713458755433,0.7062228654124458,50.0,11.331462689326354,0.6719247467438494,0.3280752532561505,0.34384949348769905,5.0,5.0,0.3280752532561505,0.3447458034779164,0.6137028067467568,0.6719247467438494,0.6719247467438494,0.6719247467438494,0.6719247467438494,0.6719247467438494,0.6719247467438494,0.6719247467438494
HOSbal,10,4.5,0.7586014940908645,0.7464110784540917,0.7157742402315483,0.6564399421128798,0.6853085110101655,0.37303425978209814,0.6861070911722141,494.6,453.6,237.4,196.4,691.0,691.0,0.6980498990659926,0.6758075715197116,0.6564399421128798,0.7157742402315483,0.6764409391960335,0.6950848313790396,2.3147621064399293,2.0861553013309027,0.28422575976845155,0.7157742402315483,50.0,10.84161434482068,0.6861070911722141,0.31389290882778587,0.3722141823444283,10.0,5.0,0.31389290882778587,0.37303425978209814,0.6258051510336514,0.6861070911722142,0.6861070911722141,0.6861070911722141,0.6861070911722141,0.6861070911722141,0.6861070911722141,0.6861070911722141
HOSbal,11,4.5,0.7651572523304593,0.7544737940792917,0.7241678726483359,0.650506512301013,0.686272743462491,0.3757756430162408,0.6873371924746744,500.4,449.5,241.5,190.6,691.0,691.0,0.7023317378449578,0.6745494011960245,0.650506512301013,0.7241678726483359,0.675343173783674,0.698415353492471,2.3614013570969647,2.073623150436809,0.2758321273516643,0.7241678726483359,50.0,10.799130523169534,0.6873371924746744,0.3126628075253256,0.3746743849493488,100.0,5.0,0.3126628075253256,0.3757756430162408,0.6263922132228819,0.6873371924746744,0.6873371924746744,0.6873371924746744,0.6873371924746744,0.6873371924746744,0.6873371924746744,0.6873371924746744
HOSbal,12,4.5,0.7399293375024346,0.7271074596125172,0.7068017366136035,0.6331403762662807,0.6686932546412703,0.3411226709492316,0.669971056439942,488.4,437.5,253.5,202.6,691.0,691.0,0.6838480380165854,0.6584620793577237,0.6331403762662807,0.7068017366136035,0.6572462897764272,0.681566292014212,2.1693062586845824,1.930272793312395,0.29319826338639654,0.7068017366136035,50.0,11.398942555475626,0.669971056439942,0.3300289435600579,0.3399421128798842,3.0,50.0,0.33002894356005785,0.3411226709492316,0.6119975267804405,0.669971056439942,0.669971056439942,0.6699710564399421,0.669971056439942,0.669971056439942,0.669971056439942,0.669971056439942
HOSbal,13,4.5,0.7456630735044955,0.7343902545825263,0.7052098408104197,0.6397973950795948,0.67154962470731,0.34589417517957444,0.6725036179450073,487.3,442.1,248.9,203.7,691.0,691.0,0.6847185568149631,0.6620667207757401,0.6397973950795948,0.7052098408104197,0.6613327088530758,0.682832594782117,2.174821715835026,1.9615977586877977,0.2947901591895803,0.7052098408104197,50.0,11.311468318478257,0.6725036179450073,0.32749638205499276,0.3450072358900145,5.0,50.0,0.32749638205499276,0.34589417517957444,0.6142808041722455,0.6725036179450073,0.6725036179450073,0.6725036179450072,0.6725036179450073,0.6725036179450073,0.6725036179450073,0.6725036179450073
HOSbal,14,4.5,0.7547829128279449,0.7437061405227555,0.7134587554269174,0.6460202604920406,0.6788191918531242,0.3603886153335166,0.6797395079594789,493.0,446.4,244.6,198.0,691.0,691.0,0.692872773596934,0.6684287904932803,0.6460202604920406,0.7134587554269174,0.6685368723735512,0.6901414335236161,2.259339752084149,2.0174675361656687,0.2865412445730825,0.7134587554269174,50.0,11.06154704335665,0.6797395079594789,0.320260492040521,0.35947901591895803,10.0,50.0,0.32026049204052104,0.3603886153335166,0.6201954903744027,0.6797395079594789,0.6797395079594789,0.6797395079594789,0.6797395079594789,0.6797395079594789,0.6797395079594789,0.6797395079594789
HOSbal,15,4.5,0.7648702252026782,0.7540164240084333,0.7251808972503619,0.6473227206946455,0.6849971872637632,0.373794554603414,0.6862518089725036,501.1,447.3,243.7,189.9,691.0,691.0,0.7021776947225147,0.6729142330326798,0.6473227206946455,0.7251808972503619,0.6734738630681315,0.6979481120198623,2.3607674394679146,2.0586134370969362,0.27481910274963817,0.7251808972503619,50.0,10.83661961412953,0.6862518089725036,0.3137481910274964,0.37250361794500725,100.0,50.0,0.3137481910274964,0.373794554603414,0.6253602742475481,0.6862518089725036,0.6862518089725036,0.6862518089725036,0.6862518089725036,0.6862518089725036,0.6862518089725036,0.6862518089725036
HOSbal,16,4.5,0.715765653502443,0.7009719905639413,0.6577424023154848,0.6544138929088278,0.6558429139962353,0.31234070541158687,0.6560781476121563,454.5,452.2,238.8,236.5,691.0,691.0,0.6568975509577155,0.655627953333432,0.6544138929088278,0.6577424023154848,0.6554613568377405,0.6564809009416191,1.9180565614212575,1.9055768694672046,0.3422575976845152,0.6577424023154848,100.0,11.878778121828782,0.6560781476121563,0.34392185238784373,0.3121562952243126,3.0,5.0,0.34392185238784373,0.31234070541158687,0.6023912312034317,0.6560781476121563,0.6560781476121563,0.6560781476121562,0.6560781476121563,0.6560781476121563,0.6560781476121563,0.6560781476121563
HOSbal,17,4.5,0.7279875010733411,0.7145921128978775,0.6839363241678726,0.6412445730824892,0.6619737272080112,0.3257103620566575,0.6625904486251809,472.6,443.1,247.9,218.4,691.0,691.0,0.6700357252531626,0.6562052946169477,0.6412445730824892,0.6839363241678726,0.6550770851224249,0.6695514493461575,2.0335855359782835,1.9117475397194172,0.3160636758321273,0.6839363241678726,100.0,11.653856478400723,0.6625904486251809,0.3374095513748191,0.3251808972503618,5.0,5.0,0.3374095513748191,0.3257103620566575,0.6067728373224881,0.6625904486251809,0.6625904486251809,0.6625904486251809,0.6625904486251809,0.6625904486251809,0.6625904486251809,0.6625904486251809
HOSbal,18,4.5,0.7350857939897085,0.7224412819638631,0.6879884225759769,0.6532561505065123,0.6701855053556292,0.3416403080448839,0.6706222865412446,475.4,451.4,239.6,215.6,691.0,691.0,0.6768928242627406,0.6651442616119112,0.6532561505065123,0.6879884225759769,0.6646621009363279,0.6761952620356722,2.0962730663108022,1.9886960721921754,0.3120115774240232,0.6879884225759769,100.0,11.376441822364413,0.6706222865412446,0.3293777134587554,0.3412445730824891,10.0,5.0,0.3293777134587554,0.3416403080448839,0.6135351088512413,0.6706222865412446,0.6706222865412446,0.6706222865412446,0.6706222865412446,0.6706222865412446,0.6706222865412446,0.6706222865412446
HOSbal,19,4.5,0.741125615469516,0.7313031360297814,0.6895803183791606,0.6607814761215629,0.6748928154062392,0.35063028967118093,0.6751808972503618,476.5,456.6,234.4,214.5,691.0,691.0,0.6803934466214816,0.6705057084223451,0.6607814761215629,0.6895803183791606,0.6703163856105299,0.6797917024745316,2.1299712669118205,2.0380889326505383,0.3104196816208394,0.6895803183791606,100.0,11.218989977795255,0.6751808972503618,0.32481910274963816,0.3503617945007236,100.0,5.0,0.32481910274963816,0.35063028967118093,0.6175302352463616,0.6751808972503618,0.6751808972503618,0.6751808972503618,0.6751808972503618,0.6751808972503618,0.6751808972503618,0.6751808972503618
HOSbal,20,4.5,0.7194971108798046,0.7065984579799153,0.6777134587554269,0.6410998552821996,0.6590004901853506,0.3191616752974057,0.6594066570188133,468.3,443.0,248.0,222.7,691.0,691.0,0.6657431804710036,0.6537675581999634,0.6410998552821996,0.6777134587554269,0.6530493639664036,0.6654000970296248,1.9945665775970387,1.8886969336173063,0.32228654124457307,0.6777134587554269,100.0,11.763820802639035,0.6594066570188133,0.3405933429811867,0.31881331403762664,3.0,50.0,0.3405933429811867,0.3191616752974057,0.6042364255635764,0.6594066570188132,0.6594066570188133,0.6594066570188134,0.6594066570188133,0.6594066570188133,0.6594066570188133,0.6594066570188133
HOSbal,21,4.5,0.7291394840841835,0.7176347845645165,0.6813314037626628,0.6522431259044862,0.6664114141918417,0.3339174133715065,0.6667872648335745,470.8,450.7,240.3,220.2,691.0,691.0,0.6720152415330418,0.6622460759882265,0.6522431259044862,0.6813314037626628,0.6617732106158478,0.671468622932361,2.053343025727434,1.9639210242912584,0.3186685962373372,0.6813314037626628,100.0,11.50889918460119,0.6667872648335745,0.33321273516642547,0.3335745296671491,5.0,50.0,0.33321273516642547,0.3339174133715065,0.61055057800444,0.6667872648335745,0.6667872648335745,0.6667872648335745,0.6667872648335745,0.6667872648335745,0.6667872648335745,0.6667872648335745
HOSbal,22,4.5,0.7363102406169041,0.7251911155306261,0.6861070911722142,0.6502170767004342,0.6677356051531417,0.33671928292796266,0.6681620839363241,474.1,449.3,241.7,216.9,691.0,691.0,0.6746784268272064,0.6624372935232634,0.6502170767004342,0.6861070911722142,0.6620389677059424,0.6739087812172255,2.077140783243343,1.9638065730196275,0.31389290882778587,0.6861070911722142,100.0,11.461415425039737,0.6681620839363241,0.33183791606367585,0.33632416787264835,10.0,50.0,0.33183791606367585,0.33671928292796266,0.6114345447453182,0.6681620839363241,0.6681620839363241,0.668162083936324,0.6681620839363241,0.6681620839363241,0.6681620839363241,0.6681620839363241
HOSbal,23,4.5,0.7406162758308708,0.7305442300376787,0.6833574529667149,0.6632416787264834,0.6731110455402464,0.34677076165402887,0.6732995658465992,472.2,458.3,232.7,218.8,691.0,691.0,0.6768720451356999,0.6700705334827399,0.6632416787264834,0.6833574529667149,0.6698821312909929,0.6765501658805441,2.095401612397937,2.033187042568432,0.3166425470332851,0.6833574529667149,100.0,11.283967878888696,0.6732995658465992,0.3267004341534009,0.3465991316931982,100.0,50.0,0.3267004341534009,0.34677076165402887,0.616172294991684,0.6732995658465992,0.6732995658465992,0.6732995658465992,0.6732995658465992,0.6732995658465992,0.6732995658465992,0.6732995658465992
